IDN: HEWLETT-PACKARD,34420A,0,9.0-5.0-2.0
 
Nr.     Date                   Data_on_Ch_1_[V]   Data_on_Ch_2_[V]   
769     2017-10-13 12:59:07    +1.13020000E-01    +8.29110000E-02    
770     2017-10-13 12:59:07    +6.22270000E-02    +2.28400000E-02    
771     2017-10-13 12:59:08    +8.35600000E-02    +2.99020000E-02    
772     2017-10-13 12:59:08    +5.02930000E-02    +5.13260000E-02    
773     2017-10-13 12:59:09    +7.50640000E-02    +3.78170000E-02    
774     2017-10-13 12:59:09    +5.57800000E-02    +6.85100000E-02    
775     2017-10-13 12:59:10    +1.07880000E-01    +7.30540000E-02    
776     2017-10-13 12:59:10    +1.10540000E-01    +7.81570000E-02    
777     2017-10-13 12:59:11    +1.01890000E-01    +3.48650000E-02    
778     2017-10-13 12:59:11    +1.07660000E-01    +3.46390000E-02    
779     2017-10-13 12:59:12    +1.18620000E-01    +5.06430000E-02    
780     2017-10-13 12:59:13    +1.30260000E-01    +5.18850000E-02    
781     2017-10-13 12:59:13    +1.25120000E-01    +4.61270000E-02    
782     2017-10-13 12:59:14    +9.66850000E-02    +4.99820000E-02    
783     2017-10-13 12:59:14    +7.70560000E-02    +3.02470000E-02    
784     2017-10-13 12:59:15    +1.11723000E-01    +5.86980000E-02    
785     2017-10-13 12:59:15    +1.10679000E-01    +8.97300000E-02    
786     2017-10-13 12:59:16    +6.60820000E-02    +8.22500000E-02    
787     2017-10-13 12:59:16    +8.62580000E-02    +9.46410000E-02    
788     2017-10-13 12:59:17    +4.84300000E-02    +5.38610000E-02    
789     2017-10-13 12:59:17    +1.03329000E-01    +9.80450000E-02    
790     2017-10-13 12:59:18    +1.04057000E-01    +9.64140000E-02    
791     2017-10-13 12:59:18    +5.60560000E-02    +6.52860000E-02    
792     2017-10-13 12:59:19    +7.67570000E-02    +4.61660000E-02    
793     2017-10-13 12:59:19    +6.57210000E-02    +9.12370000E-02    
794     2017-10-13 12:59:20    +5.50690000E-02    +6.49870000E-02    
795     2017-10-13 12:59:20    +1.07806000E-01    +6.72560000E-02    
796     2017-10-13 12:59:21    +7.46910000E-02    +8.22270000E-02    
797     2017-10-13 12:59:21    +6.29040000E-02    +7.73610000E-02    
798     2017-10-13 12:59:23    +1.05340000E-01    +7.68600000E-02    
799     2017-10-13 12:59:23    +9.49910000E-02    +9.22650000E-02    
800     2017-10-13 12:59:24    +7.30700000E-02    +8.39830000E-02    
801     2017-10-13 12:59:24    +5.55540000E-02    +4.33890000E-02    
802     2017-10-13 12:59:25    +1.16697000E-01    +8.88550000E-02    
803     2017-10-13 12:59:25    +6.58620000E-02    +7.04570000E-02    
804     2017-10-13 12:59:26    +9.96260000E-02    +1.02189000E-01    
805     2017-10-13 12:59:26    +5.88730000E-02    +6.91700000E-02    
806     2017-10-13 12:59:27    +5.60400000E-02    +8.31930000E-02    
807     2017-10-13 12:59:27    +5.17100000E-02    +8.09630000E-02    
808     2017-10-13 12:59:28    +5.11170000E-02    +5.28270000E-02    
809     2017-10-13 12:59:28    +6.36270000E-02    +3.87430000E-02    
810     2017-10-13 12:59:29    +5.95790000E-02    +4.50600000E-02    
811     2017-10-13 12:59:29    +8.03810000E-02    +4.07690000E-02    
812     2017-10-13 12:59:30    +6.30110000E-02    +7.47590000E-02    
813     2017-10-13 12:59:30    +7.07900000E-02    +5.37360000E-02    
814     2017-10-13 12:59:31    +7.49400000E-02    +1.07744000E-01    
815     2017-10-13 12:59:31    +6.01440000E-02    +5.71860000E-02    
816     2017-10-13 12:59:33    +6.75300000E-02    +9.73170000E-02    
817     2017-10-13 12:59:33    +9.56630000E-02    +8.80190000E-02    
818     2017-10-13 12:59:34    +1.02640000E-01    +9.37720000E-02    
819     2017-10-13 12:59:34    +1.09567000E-01    +5.16480000E-02    
820     2017-10-13 12:59:35    +6.60990000E-02    +5.64860000E-02    
821     2017-10-13 12:59:35    +5.82690000E-02    +8.79970000E-02    
822     2017-10-13 12:59:36    +1.16640000E-01    +1.01122000E-01    
823     2017-10-13 12:59:36    +6.60880000E-02    +6.51790000E-02    
824     2017-10-13 12:59:37    +6.94470000E-02    +5.54860000E-02    
825     2017-10-13 12:59:37    +1.12401000E-01    +1.13733000E-01    
826     2017-10-13 12:59:38    +6.67310000E-02    +6.87690000E-02    
827     2017-10-13 12:59:38    +1.12220000E-01    +1.16584000E-01    
828     2017-10-13 12:59:39    +7.27440000E-02    +6.72900000E-02    
829     2017-10-13 12:59:39    +7.97940000E-02    +6.63250000E-02    
830     2017-10-13 12:59:40    +7.86100000E-02    +1.12881000E-01    
831     2017-10-13 12:59:40    +1.27320000E-01    +1.04780000E-01    
832     2017-10-13 12:59:41    +1.10310000E-01    +5.11900000E-02    
833     2017-10-13 12:59:41    +1.02290000E-01    +1.00461000E-01    
834     2017-10-13 12:59:43    +9.48800000E-02    +9.97610000E-02    
835     2017-10-13 12:59:43    +9.81810000E-02    +6.54390000E-02    
836     2017-10-13 12:59:44    +7.45330000E-02    +3.73260000E-02    
837     2017-10-13 12:59:44    +1.02810000E-01    +9.52960000E-02    
838     2017-10-13 12:59:45    +7.36190000E-02    +8.61110000E-02    
839     2017-10-13 12:59:45    +1.17363000E-01    +8.42030000E-02    
840     2017-10-13 12:59:46    +6.72110000E-02    +6.76970000E-02    
841     2017-10-13 12:59:46    +1.15709000E-01    +6.47900000E-02    
842     2017-10-13 12:59:47    +7.29580000E-02    +7.37990000E-02    
843     2017-10-13 12:59:47    +6.06400000E-02    +8.83360000E-02    
844     2017-10-13 12:59:48    +1.15450000E-01    +7.78920000E-02    
845     2017-10-13 12:59:48    +8.89400000E-02    +3.67050000E-02    
846     2017-10-13 12:59:49    +8.92610000E-02    +9.26820000E-02    
847     2017-10-13 12:59:49    +1.06750000E-01    +5.59320000E-02    
848     2017-10-13 12:59:50    +1.08805000E-01    +9.90840000E-02    
849     2017-10-13 12:59:50    +6.14300000E-02    +6.33730000E-02    
850     2017-10-13 12:59:51    +7.90770000E-02    +4.50150000E-02    
851     2017-10-13 12:59:51    +7.86600000E-02    +8.52140000E-02    
852     2017-10-13 12:59:53    +7.06320000E-02    +2.91740000E-02    
853     2017-10-13 12:59:53    +6.23300000E-02    +8.01840000E-02    
854     2017-10-13 12:59:54    +5.86530000E-02    +7.59780000E-02    
855     2017-10-13 12:59:54    +9.87170000E-02    +6.41740000E-02    
856     2017-10-13 12:59:55    +1.02132000E-01    +3.21100000E-02    
857     2017-10-13 12:59:55    +1.16025000E-01    +5.34030000E-02    
858     2017-10-13 12:59:56    +9.56860000E-02    +2.43980000E-02    
859     2017-10-13 12:59:57    +5.41540000E-02    +4.53420000E-02    
860     2017-10-13 12:59:57    +7.51990000E-02    +3.86810000E-02    
861     2017-10-13 12:59:58    +7.44770000E-02    +9.23660000E-02    
862     2017-10-13 12:59:58    +4.71940000E-02    +5.20030000E-02    
863     2017-10-13 12:59:59    +5.24660000E-02    +8.25660000E-02    
864     2017-10-13 12:59:59    +5.22860000E-02    +5.67680000E-02    
865     2017-10-13 13:00:00    +9.98570000E-02    +5.75810000E-02    
866     2017-10-13 13:00:00    +7.37150000E-02    +8.62240000E-02    
867     2017-10-13 13:00:01    +8.30290000E-02    +1.11989000E-01    
868     2017-10-13 13:00:01    +6.74200000E-02    +8.24310000E-02    
869     2017-10-13 13:00:02    +8.45650000E-02    +5.16480000E-02    
870     2017-10-13 13:00:03    +9.13200000E-02    +7.56280000E-02    
871     2017-10-13 13:00:04    +8.27470000E-02    +4.92710000E-02    
872     2017-10-13 13:00:04    +6.95100000E-02    +6.98420000E-02    
873     2017-10-13 13:00:05    +6.11540000E-02    +7.68930000E-02    
874     2017-10-13 13:00:05    +1.15144000E-01    +8.81440000E-02    
875     2017-10-13 13:00:06    +8.01440000E-02    +8.96230000E-02    
876     2017-10-13 13:00:06    +1.05785000E-01    +9.61600000E-02    
877     2017-10-13 13:00:07    +1.19965000E-01    +5.67060000E-02    
878     2017-10-13 13:00:08    +6.60370000E-02    +6.46090000E-02    
879     2017-10-13 13:00:08    +9.97500000E-02    +1.04560000E-01    
880     2017-10-13 13:00:10    +8.44970000E-02    +6.88150000E-02    
881     2017-10-13 13:00:10    +7.33760000E-02    +9.71250000E-02    
882     2017-10-13 13:00:11    +8.33170000E-02    +7.24950000E-02    
883     2017-10-13 13:00:11    +1.10346000E-01    +8.41500000E-02    
884     2017-10-13 13:00:12    +8.77100000E-02    +6.36720000E-02    
885     2017-10-13 13:00:12    +1.32350000E-01    +6.93510000E-02    
886     2017-10-13 13:00:13    +1.46710000E-01    +8.94930000E-02    
887     2017-10-13 13:00:13    +1.46420000E-01    +8.82000000E-02    
888     2017-10-13 13:00:14    +7.48200000E-02    +8.56200000E-02    
889     2017-10-13 13:00:14    +9.25980000E-02    +7.87840000E-02    
890     2017-10-13 13:00:16    +7.26310000E-02    +7.05080000E-02    
891     2017-10-13 13:00:16    +6.53090000E-02    +5.63220000E-02    
892     2017-10-13 13:00:18    +8.11500000E-02    +8.89790000E-02    
893     2017-10-13 13:00:19    +1.23820000E-01    +1.03306000E-01    
894     2017-10-13 13:00:19    +7.39400000E-02    +6.27630000E-02    
895     2017-10-13 13:00:20    +1.18808000E-01    +9.61430000E-02    
896     2017-10-13 13:00:21    +6.34740000E-02    +6.21930000E-02    
897     2017-10-13 13:00:21    +7.66670000E-02    +1.05948000E-01    
898     2017-10-13 13:00:22    +6.31980000E-02    +8.97240000E-02    
899     2017-10-13 13:00:25    +1.36650000E-01    +7.51370000E-02    
900     2017-10-13 13:00:27    +1.54620000E-01    +9.94000000E-02    
901     2017-10-13 13:00:27    +1.64790000E-01    +1.38450000E-01    
902     2017-10-13 13:00:28    +1.11440000E-01    +9.04980000E-02    
903     2017-10-13 13:00:28    +1.24610000E-01    +7.96800000E-02    
904     2017-10-13 13:00:29    +5.88300000E-02    +6.46260000E-02    
905     2017-10-13 13:00:30    +1.36190000E-01    +9.36870000E-02    
906     2017-10-13 13:00:31    +1.45690000E-01    +1.05598000E-01    
907     2017-10-13 13:00:31    +1.35690000E-01    +9.68150000E-02    
908     2017-10-13 13:00:33    +1.19980000E-01    +1.01844000E-01    
909     2017-10-13 13:00:33    +1.23930000E-01    +8.53610000E-02    
910     2017-10-13 13:00:35    +6.68000000E-02    +8.21260000E-02    
911     2017-10-13 13:00:35    +5.24550000E-02    +4.79670000E-02    
912     2017-10-13 13:00:36    +5.26690000E-02    +7.94900000E-02    
913     2017-10-13 13:00:37    +1.15410000E-01    +6.82160000E-02    
914     2017-10-13 13:00:37    +8.60700000E-02    +9.46300000E-02    
915     2017-10-13 13:00:38    +1.10710000E-01    +8.96790000E-02    
916     2017-10-13 13:00:39    +6.86620000E-02    +3.68800000E-02    
917     2017-10-13 13:00:40    +6.62300000E-02    +9.18520000E-02    
918     2017-10-13 13:00:40    +1.02400000E-01    +4.50770000E-02    
919     2017-10-13 13:00:41    +8.12600000E-02    +8.06860000E-02    
920     2017-10-13 13:00:41    +4.30610000E-02    +1.83470000E-02    
921     2017-10-13 13:00:42    +6.53030000E-02    +2.43190000E-02    
922     2017-10-13 13:00:42    +7.09880000E-02    +2.85930000E-02    
923     2017-10-13 13:00:43    +1.15252000E-01    +6.98650000E-02    
924     2017-10-13 13:00:43    +1.07969000E-01    +8.65910000E-02    
925     2017-10-13 13:00:44    +5.75640000E-02    +4.44560000E-02    
926     2017-10-13 13:00:44    +1.04548000E-01    +9.44270000E-02    
927     2017-10-13 13:00:45    +1.03736000E-01    +4.29310000E-02    
928     2017-10-13 13:00:45    +7.21510000E-02    +8.19060000E-02    
929     2017-10-13 13:00:46    +8.21370000E-02    +1.05231000E-01    
930     2017-10-13 13:00:47    +6.87070000E-02    +9.35230000E-02    
931     2017-10-13 13:00:47    +6.16000000E-02    +8.93570000E-02    
932     2017-10-13 13:00:48    +8.87700000E-02    +6.03470000E-02    
933     2017-10-13 13:00:48    +9.16210000E-02    +4.57200000E-02    
934     2017-10-13 13:00:51    +1.12290000E-01    +1.17831000E-01    
935     2017-10-13 13:00:51    +5.94500000E-02    +1.02956000E-01    
936     2017-10-13 13:00:52    +1.04720000E-01    +1.04040000E-01    
937     2017-10-13 13:00:53    +1.36250000E-01    +1.02866000E-01    
938     2017-10-13 13:00:53    +1.17090000E-01    +5.07950000E-02    
939     2017-10-13 13:00:54    +1.11006000E-01    +6.04150000E-02    
940     2017-10-13 13:00:54    +1.11396000E-01    +5.22910000E-02    
941     2017-10-13 13:00:57    +1.06536000E-01    +8.13750000E-02    
942     2017-10-13 13:00:57    +1.03760000E-01    +7.62720000E-02    
943     2017-10-13 13:00:59    +1.24440000E-01    +9.42690000E-02    
944     2017-10-13 13:01:00    +1.75700000E-01    +1.06690000E-01    
945     2017-10-13 13:01:01    +1.24720000E-01    +1.14660000E-01    
946     2017-10-13 13:01:02    +1.06920000E-01    +7.92980000E-02    
947     2017-10-13 13:01:02    +1.11720000E-01    +1.18938000E-01    
948     2017-10-13 13:01:03    +1.45010000E-01    +9.97330000E-02    
949     2017-10-13 13:01:04    +1.38230000E-01    +6.32770000E-02    
950     2017-10-13 13:01:04    +1.05680000E-01    +1.09465000E-01    
951     2017-10-13 13:01:05    +1.27150000E-01    +1.00732000E-01    
952     2017-10-13 13:01:05    +1.24330000E-01    +5.08120000E-02    
953     2017-10-13 13:01:06    +1.37380000E-01    +6.29610000E-02    
954     2017-10-13 13:01:06    +1.46930000E-01    +8.13920000E-02    
955     2017-10-13 13:01:07    +9.96900000E-02    +8.56090000E-02    
956     2017-10-13 13:01:07    +8.02570000E-02    +4.65220000E-02    
957     2017-10-13 13:01:08    +6.75900000E-02    +7.65200000E-02    
958     2017-10-13 13:01:09    +5.66800000E-02    +5.92860000E-02    
959     2017-10-13 13:01:10    +6.00700000E-02    +2.67750000E-02    
960     2017-10-13 13:01:11    +1.11746000E-01    +6.02060000E-02    
961     2017-10-13 13:01:11    +6.91480000E-02    +7.85190000E-02    
962     2017-10-13 13:01:12    +5.12190000E-02    +4.04980000E-02    
963     2017-10-13 13:01:12    +1.01116000E-01    +9.41670000E-02    
964     2017-10-13 13:01:13    +5.55990000E-02    +5.81450000E-02    
965     2017-10-13 13:01:13    +4.97230000E-02    +6.14360000E-02    
966     2017-10-13 13:01:14    +8.60210000E-02    +5.03270000E-02    
967     2017-10-13 13:01:14    +9.37720000E-02    +1.06507000E-01    
968     2017-10-13 13:01:15    +6.45240000E-02    +8.29610000E-02    
969     2017-10-13 13:01:15    +7.54700000E-02    +6.01040000E-02    
970     2017-10-13 13:01:16    +8.40620000E-02    +1.09251000E-01    
971     2017-10-13 13:01:17    +7.19980000E-02    +8.19850000E-02    
972     2017-10-13 13:01:17    +8.65970000E-02    +8.62900000E-02    
973     2017-10-13 13:01:18    +1.02990000E-01    +9.71080000E-02    
974     2017-10-13 13:01:18    +9.80500000E-02    +1.08715000E-01    
975     2017-10-13 13:01:19    +6.01300000E-02    +8.88890000E-02    
976     2017-10-13 13:01:22    +1.05510000E-01    +7.74060000E-02    
977     2017-10-13 13:01:22    +1.50490000E-01    +1.02556000E-01    
978     2017-10-13 13:01:23    +1.64850000E-01    +8.71670000E-02    
979     2017-10-13 13:01:23    +1.67280000E-01    +1.16968000E-01    
980     2017-10-13 13:01:24    +1.65920000E-01    +1.05836000E-01    
981     2017-10-13 13:01:24    +1.30320000E-01    +7.14300000E-02    
982     2017-10-13 13:01:25    +1.27830000E-01    +9.39920000E-02    
983     2017-10-13 13:01:26    +1.47210000E-01    +9.04300000E-02    
984     2017-10-13 13:01:26    +6.09800000E-02    +8.06070000E-02    
985     2017-10-13 13:01:27    +5.55880000E-02    +6.50660000E-02    
986     2017-10-13 13:01:27    +4.67930000E-02    +5.54640000E-02    
987     2017-10-13 13:01:28    +6.34120000E-02    +5.18850000E-02    
988     2017-10-13 13:01:28    +5.80320000E-02    +7.14110000E-02    
989     2017-10-13 13:01:29    +1.20084000E-01    +1.05469000E-01    
990     2017-10-13 13:01:29    +8.84710000E-02    +5.49670000E-02    
991     2017-10-13 13:01:30    +1.11091000E-01    +6.11200000E-02    
992     2017-10-13 13:01:31    +8.76860000E-02    +7.10110000E-02    
993     2017-10-13 13:01:31    +7.80220000E-02    +9.85190000E-02    
994     2017-10-13 13:01:33    +1.19734000E-01    +8.65180000E-02    
995     2017-10-13 13:01:33    +1.10194000E-01    +9.34610000E-02    
996     2017-10-13 13:01:34    +1.30940000E-01    +8.21650000E-02    
997     2017-10-13 13:01:34    +1.70100000E-01    +1.12508000E-01    
998     2017-10-13 13:01:35    +1.45010000E-01    +8.31190000E-02    
999     2017-10-13 13:01:35    +1.06690000E-01    +1.16347000E-01    
1000    2017-10-13 13:01:36    +1.15570000E-01    +9.92900000E-02    
